caseid,weight,MDregvote,likelyvoter,Question25_treat,Question29_30_order,Question1,Question2,Question3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,Question14,Question14_other,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22_1,Question22_2,Question22_3,Question22_4,Question22_5,Question22_6,Question22_7,Question22_8,Question22_9,Question22_99,Question23,Question24,Question25a,Question25b,Question26_1,Question26_2,Question26_3,Question26_4,Question26_5,Question26_6,Question26_7,Question26_8,Question26_9,Question26_10,Question26_19,Question26_99,Question27,Question28,Question29,Question30,urbanicity2,birthyr,gender,race,hispanic,educ,marstat,employ,ownhome,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,inputzip,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1897943704.0,0.498224524207276,1,1,1,1,1,1,1,2,4,2,4,2,2,1,2,8,2,9,__NA__,1,1,2,2,4,don't know,5.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,2,2,1,1,1,2,1,1,1,2,2,4,3,2,4,3,1982.0,1,1,2,6,1,1,1,13,2,1,1,1,1,24,21078.0,1,2,2,2,6,2,4,7,2024-10-24T23:32:08.227,2024-10-24T23:37:17.216
1898385432.0,0.526078233159367,1,2,1,2,1,4,1,3,4,4,3,9,9,8,2,9,4,4,__NA__,3,1,4,3,1,10.0,5.0,2,1,1,2,2,1,2,2,2,2,2,40.0,4,9,1,1,1,1,1,1,2,1,1,1,2,2,3,2,2,4,4,1988.0,2,1,2,2,5,2,2,4,2,1,2,1,1,24,21078.0,1,2,2,9,6,2,4,6,2024-10-24T23:30:42.809,2024-10-24T23:37:14.952
1898065494.0,0.498789755636994,1,1,2,1,1,1,1,1,4,2,2,2,8,1,2,9,1,99,Normalize civility again,3,2,3,2,2,10.0,10.0,1,1,1,2,2,2,2,1,2,2,2,100.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,9,2,1,3,4,1966.0,2,1,2,5,5,2,2,3,2,1,2,1,1,24,21157.0,1,2,2,11,4,2,2,3,2024-10-24T23:28:21.957,2024-10-24T23:38:55.516
1898431558.0,1.52675162832222,1,1,1,2,1,1,1,1,4,1,4,2,3,8,2,8,2,5,__NA__,2,2,3,2,2,9.0,0.0,2,2,2,2,2,1,2,2,2,2,2,90.0,4,9,2,1,1,1,1,1,1,2,1,1,2,2,4,9,5,5,1,1979.0,2,2,2,2,5,6,2,3,2,1,2,1,1,24,21231.0,1,1,3,11,5,2,4,2,2024-10-24T23:34:35.107,2024-10-24T23:45:34.948
1898302442.0,0.410236845395257,1,1,2,2,2,2,2,1,4,4,3,4,9,4,3,9,4,5,__NA__,1,3,4,3,1,15.0,15.0,2,1,1,2,2,1,2,2,2,2,9,0.0,9,5,1,2,1,1,1,2,2,1,1,1,2,2,1,1,5,2,3,1977.0,1,7,2,5,5,9,2,2,2,2,7,6,2,24,20852.0,1,5,1,2,2,1,1,1,2024-10-24T23:29:06.007,2024-10-24T23:45:35.833
1898169498.0,0.590696985292131,1,1,1,2,1,1,1,1,4,2,2,1,2,1,2,3,2,3,__NA__,1,1,2,1,3,5.0,5.0,2,2,2,2,2,2,2,2,1,2,2,80.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,4,5,1960.0,2,1,2,6,1,5,1,10,2,1,1,1,1,24,21722.0,1,2,1,11,6,2,2,3,2024-10-24T23:38:46.065,2024-10-24T23:48:51.636
1897354136.0,0.506637231846247,1,1,2,1,9,2,1,4,4,4,1,2,9,4,1,8,8,4,__NA__,2,3,3,2,2,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,62.0,9,5,1,1,1,1,1,1,1,1,1,1,2,2,9,1,4,1,4,1977.0,1,1,2,3,6,6,2,7,2,3,4,2,5,24,21532.0,1,3,2,11,5,2,4,8,2024-10-24T23:35:49.829,2024-10-24T23:50:11.941
1898457694.0,1.09300964748839,1,1,2,1,1,1,1,1,4,2,3,2,2,2,2,8,8,4,__NA__,1,3,9,2,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,89.0,9,3,1,1,1,1,1,1,1,1,1,1,2,2,1,9,4,2,3,1964.0,2,2,2,5,5,5,1,97,2,1,2,1,1,24,21784.0,1,3,1,12,1,1,1,1,2024-10-24T23:42:44.005,2024-10-25T00:00:14.303
1898492728.0,2.1689446682541,1,1,2,1,2,2,2,4,2,4,3,4,8,4,2,2,4,2,__NA__,1,3,2,2,2,1.0,1.0,2,2,2,2,2,2,2,2,2,1,2,2.0,9,5,2,2,2,1,1,2,2,1,1,1,2,2,3,1,5,1,5,1956.0,2,1,2,2,1,5,1,10,2,2,7,2,2,24,21911.0,1,4,1,1,4,2,2,1,2024-10-25T00:01:45.696,2024-10-25T00:07:30.923
1898484674.0,0.937402427386012,1,1,1,1,1,1,1,1,4,1,3,1,8,1,1,8,1,10,__NA__,1,1,2,2,3,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,2,1,1,2,2,1,1,2,2,3,3,3,3,3,1959.0,2,2,2,4,1,5,1,97,2,1,1,1,1,24,20715.0,1,2,1,1,5,2,2,3,2024-10-24T23:57:18.791,2024-10-25T00:10:42.070
1898338494.0,0.263529624832644,1,1,1,1,1,1,1,1,4,1,3,1,9,1,2,3,2,4,__NA__,1,1,3,3,4,20.0,50.0,1,2,2,1,2,2,2,2,2,2,2,81.0,4,9,2,2,2,1,1,1,2,1,1,1,2,2,4,3,1,4,3,1946.0,2,2,2,5,3,5,2,4,2,1,1,1,1,24,20747.0,1,2,1,1,1,1,1,1,2024-10-24T23:51:46.027,2024-10-25T00:10:58.071
1897230920.0,0.590696985292131,1,1,1,2,1,1,1,1,4,2,4,2,2,1,3,3,2,5,__NA__,1,1,3,2,3,23.0,6.0,1,2,2,2,2,2,2,2,2,2,2,93.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,3,1,2,3,1960.0,2,1,2,6,6,1,1,9,2,1,1,7,1,24,21030.0,1,2,1,2,5,2,3,6,2024-10-25T00:03:24.393,2024-10-25T00:14:17.429
1897718898.0,1.21965402667774,1,2,1,1,2,2,1,4,1,3,2,1,8,2,2,2,4,4,__NA__,2,2,3,2,2,59.0,50.0,1,1,1,2,1,2,2,2,2,2,2,60.0,4,9,2,2,2,1,2,2,2,2,1,1,2,2,4,1,2,2,3,1973.0,2,1,2,3,1,2,1,8,2,2,6,7,6,24,21037.0,1,3,2,2,6,1,1,1,2024-10-25T00:09:34.779,2024-10-25T00:17:23.483
1897943684.0,0.497505028731842,1,1,2,2,1,1,1,2,4,8,3,2,9,2,8,9,2,7,__NA__,3,2,2,2,4,1.0,don't know,2,2,2,2,2,2,2,2,2,1,2,80.0,9,5,1,2,1,1,1,1,1,1,1,1,2,2,4,2,1,5,3,1993.0,2,1,2,6,5,1,1,8,2,1,2,1,1,24,20906.0,1,2,2,11,6,2,4,7,2024-10-25T00:14:03.216,2024-10-25T00:22:30.939
1897172752.0,1.25061932469161,1,2,1,1,5,2,2,3,2,8,2,2,8,3,1,9,8,6,__NA__,3,3,3,3,4,37.0,40.0,2,1,1,1,2,1,1,2,2,2,2,90.0,4,9,1,2,2,1,1,1,2,1,1,1,2,2,4,1,2,1,3,1964.0,1,1,2,5,1,5,1,11,2,3,4,2,2,24,21114.0,1,3,2,2,5,2,2,2,2024-10-25T00:16:08.493,2024-10-25T00:23:53.371
1898503978.0,0.593692717411587,1,1,2,2,1,1,1,2,4,2,3,3,9,1,4,4,1,4,__NA__,2,1,2,2,1,10.0,20.0,2,1,1,2,1,2,2,2,2,2,2,80.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,2,2,4,3,1990.0,2,1,2,5,5,1,2,4,2,3,3,1,1,24,21044.0,1,2,2,11,6,2,4,7,2024-10-25T00:19:05.693,2024-10-25T00:25:39.011
1896981086.0,0.872168888218848,1,1,1,1,1,1,1,1,4,1,3,2,9,2,1,9,1,3,__NA__,1,1,1,2,4,5.0,5.0,2,2,2,2,2,2,2,2,1,2,2,60.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,4,3,1978.0,2,1,2,6,1,1,1,15,1,1,1,1,1,24,21044.0,1,1,2,10,6,2,4,7,2024-10-25T00:19:55.722,2024-10-25T00:27:00.148
1898357752.0,1.08806641961872,1,1,2,2,1,1,1,2,4,8,2,2,8,4,1,9,2,99,Democracy,2,1,1,1,4,1.0,1.0,2,2,2,2,2,2,2,2,1,2,2,85.0,9,4,1,2,2,1,1,1,2,1,1,1,2,2,4,4,4,5,3,1979.0,1,1,2,6,1,1,1,14,1,3,3,3,3,24,20763.0,1,3,1,11,6,2,4,7,2024-10-25T00:19:59.154,2024-10-25T00:28:16.777
1898515842.0,1.06033761543519,1,1,2,2,2,3,2,4,4,4,4,2,8,8,1,8,1,3,__NA__,4,4,2,2,3,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,don't know,9,3,2,2,2,1,2,2,2,1,1,1,2,2,3,1,3,1,5,1962.0,2,1,2,2,1,7,1,5,2,2,7,2,2,24,21550.0,1,5,3,1,1,1,1,1,2024-10-25T00:17:16.382,2024-10-25T00:28:27.525
1898503984.0,0.336947034696145,1,1,1,1,1,1,1,1,4,1,3,1,2,1,2,8,1,6,__NA__,1,1,1,1,3,5.0,1.0,1,1,1,2,1,1,2,2,2,2,2,90.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,3,3,1982.0,2,1,2,6,1,1,1,11,2,1,1,1,1,24,21228.0,1,1,2,11,6,2,4,5,2024-10-25T00:18:14.357,2024-10-25T00:30:29.449
1898474874.0,2.35386635438701,1,1,2,1,4,1,1,4,4,3,3,1,9,1,2,4,1,99,Criminal Justice Reform,2,1,2,3,2,3.0,1.0,2,2,2,2,2,2,2,2,1,2,2,79.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,5,3,1981.0,1,1,2,5,1,1,1,13,1,3,4,3,3,24,20832.0,1,6,1,9,6,2,4,6,2024-10-25T00:21:38.771,2024-10-25T00:31:20.662
1898431552.0,0.872168888218848,1,1,1,1,1,1,1,1,4,2,2,2,8,2,2,8,1,8,__NA__,1,1,1,2,4,don't know,don't know,1,1,1,2,2,2,2,2,2,2,2,83.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,3,1,4,3,1970.0,2,1,2,6,1,7,1,13,2,1,1,1,1,24,20905.0,1,1,1,2,6,2,2,2,2024-10-25T00:19:45.000,2024-10-25T00:33:23.785
1898503992.0,0.650792195237731,1,1,1,2,1,1,1,1,4,1,2,1,9,1,2,2,2,2,__NA__,1,1,3,3,2,10.0,don't know,1,1,2,2,2,2,2,1,2,2,2,50.0,4,9,1,1,2,2,1,1,1,2,2,2,2,2,3,9,4,3,3,1958.0,2,2,2,5,1,6,1,10,2,1,1,1,1,24,20774.0,1,2,2,12,5,2,1,1,2024-10-25T00:23:17.327,2024-10-25T00:35:41.353
1895831756.0,0.824765259553229,1,1,1,2,9,2,2,4,4,3,3,4,3,2,3,8,4,3,__NA__,4,4,2,1,4,2.0,5.0,2,1,2,2,2,2,2,2,2,2,2,30.0,4,9,1,2,2,1,1,1,1,1,1,1,2,2,9,3,1,4,1,1993.0,2,1,2,6,1,2,1,10,1,3,4,6,5,24,21218.0,1,3,2,2,1,2,1,1,2024-10-25T00:31:54.664,2024-10-25T00:39:10.038
1898475826.0,1.1328078164886,1,1,2,1,1,1,1,1,4,1,3,1,4,2,2,3,1,5,__NA__,1,1,1,2,4,10.0,3.0,1,1,2,2,2,2,2,2,2,2,2,65.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,4,3,1958.0,2,1,2,5,1,5,1,13,2,1,1,1,1,24,20744.0,1,2,1,5,3,2,3,7,2024-10-25T00:35:19.769,2024-10-25T00:43:36.337
1898358726.0,0.519966256163708,1,1,1,1,4,1,1,4,4,1,2,1,9,1,1,4,1,99,Stop gaza genocide,3,1,3,3,4,0.0,10.0,2,2,2,2,2,2,2,2,1,2,2,10.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,5,3,1941.0,2,1,2,6,4,5,2,4,2,4,4,4,1,24,20850.0,1,1,1,9,6,2,4,7,2024-10-25T00:35:24.614,2024-10-25T00:45:05.579
1898207880.0,0.846626103943198,1,1,2,1,1,1,1,4,4,2,2,2,2,2,2,8,2,9,__NA__,1,1,3,9,2,20.0,13.0,1,1,1,2,2,1,2,2,2,2,2,71.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,3,3,1957.0,2,2,2,3,1,4,1,4,2,1,1,1,1,24,21209.0,1,2,2,12,6,2,2,1,2024-10-25T00:38:09.396,2024-10-25T00:46:32.022
1898503994.0,1.01623149607759,1,1,2,2,2,2,2,4,1,4,2,4,4,4,2,8,4,4,__NA__,1,2,3,3,2,30.0,30.0,1,1,1,1,1,2,1,1,2,2,2,50.0,9,4,2,2,2,1,1,2,2,1,1,1,2,2,1,1,5,2,3,1970.0,2,6,1,3,6,1,1,7,2,3,5,2,2,24,21133.0,1,3,1,1,4,2,1,5,2024-10-25T00:41:46.177,2024-10-25T00:52:32.142
1898135406.0,0.497505028731842,1,1,2,1,1,1,1,1,4,1,2,1,3,1,2,3,1,8,__NA__,1,1,2,1,4,10.0,10.0,2,2,2,2,2,2,2,2,1,2,2,30.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,5,9,1984.0,2,1,2,6,1,1,1,13,1,1,1,1,1,24,21210.0,1,2,1,12,6,2,2,7,2024-10-24T20:18:25.719,2024-10-25T00:53:02.298
1897241090.0,0.950766756067007,1,1,2,2,2,2,1,4,3,4,1,3,2,3,1,4,4,2,__NA__,1,2,2,2,4,10.0,70.0,1,2,1,2,1,2,2,2,2,2,2,49.0,9,5,2,1,2,1,1,1,2,2,1,1,2,2,1,3,2,3,5,1966.0,1,1,2,2,1,1,1,14,2,2,6,2,6,24,21013.0,1,3,3,2,6,2,3,7,2024-10-25T00:36:49.115,2024-10-25T00:53:54.324
1897911542.0,0.676489484310909,1,2,1,2,1,1,3,1,8,1,8,1,8,1,2,1,2,8,__NA__,1,3,3,1,3,don't know,13.0,1,2,2,1,2,1,2,2,2,2,2,80.0,2,9,2,2,2,2,1,2,1,2,2,1,2,2,9,1,9,1,5,1984.0,1,1,2,2,1,1,2,2,1,1,1,1,1,24,21278.0,1,6,3,1,2,1,1,2,2024-10-25T00:37:30.829,2024-10-25T00:55:57.888
1898476210.0,0.307798859497368,1,2,1,1,4,1,1,3,4,2,3,1,9,1,1,8,9,4,__NA__,3,3,4,3,1,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,92.0,4,9,2,2,2,1,1,2,1,1,1,1,2,2,5,9,9,9,3,1968.0,2,1,2,4,1,1,3,9,1,1,2,5,1,24,21037.0,1,4,2,12,4,2,1,1,2024-10-25T00:14:37.643,2024-10-25T00:56:15.625
1898047418.0,1.4632929006059,1,1,1,1,2,2,2,4,1,4,1,2,2,4,2,3,4,4,__NA__,1,3,2,3,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,0.0,4,9,2,2,2,1,2,2,2,1,1,1,2,2,1,4,3,3,5,1935.0,1,1,2,2,1,5,1,4,2,2,6,2,2,24,20764.0,1,5,1,1,6,1,1,1,2024-10-25T00:45:27.312,2024-10-25T00:57:28.040
1898431572.0,0.673887776651381,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,3,8,__NA__,1,3,4,3,2,53.0,51.0,1,1,1,1,1,1,1,1,2,2,2,49.0,5,9,2,2,2,2,2,2,2,2,2,2,1,2,5,4,2,2,2,1965.0,2,2,2,2,5,6,2,1,2,1,1,7,6,24,21234.0,1,3,3,11,6,1,1,2,2024-10-25T00:52:28.638,2024-10-25T00:59:04.119
1898431530.0,0.537518954008049,1,1,2,1,1,1,1,2,4,8,2,2,8,3,2,9,8,4,__NA__,2,1,2,2,4,1.0,1.0,2,2,2,2,2,2,2,2,1,2,2,50.0,9,5,1,2,2,1,1,2,1,1,1,1,2,2,4,2,1,5,3,1962.0,1,1,2,5,1,1,1,12,2,2,6,1,1,24,21114.0,1,3,1,2,3,2,2,5,2024-10-25T00:53:43.807,2024-10-25T01:02:01.593
1898012228.0,0.567808063661147,1,1,2,2,1,1,1,1,4,1,3,2,9,2,2,8,2,3,__NA__,1,1,2,1,4,don't know,0.0,2,1,2,2,2,2,2,2,2,2,2,82.0,9,4,1,2,2,1,1,1,1,1,1,1,2,2,3,3,2,2,3,1974.0,2,1,2,6,1,7,2,11,2,2,6,6,1,24,20755.0,1,3,1,3,2,2,1,1,2024-10-25T00:51:07.150,2024-10-25T01:11:36.105
1898505304.0,0.925910370526736,1,1,1,2,2,2,1,4,1,3,2,2,3,1,2,3,2,5,__NA__,2,3,3,2,2,30.0,10.0,1,1,1,1,1,1,1,1,2,2,2,9.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,1,4,2,2,1975.0,2,1,2,5,5,1,1,10,1,2,7,1,1,24,21742.0,1,3,1,1,3,1,1,3,2024-10-25T00:54:10.264,2024-10-25T01:06:21.767
1898432064.0,0.478918818620214,1,2,2,1,9,2,2,3,4,4,2,2,9,4,1,8,3,99,Structural Deficits,3,2,2,2,3,2.0,1.0,2,2,2,2,2,2,2,2,1,2,1,90.0,9,4,1,2,2,1,1,1,2,1,1,1,2,2,4,4,2,3,3,1994.0,1,1,2,6,1,1,2,8,1,3,3,5,1,24,20878.0,1,3,2,1,1,2,1,3,2024-10-25T00:59:56.467,2024-10-25T01:08:53.936
1898302448.0,1.18974295078472,1,1,2,2,2,2,2,4,1,4,2,4,2,2,1,2,4,2,__NA__,1,3,2,2,4,25.0,don't know,2,2,1,1,2,2,2,2,2,2,2,30.0,9,4,1,2,2,1,1,1,2,1,1,1,2,2,1,1,3,5,3,1948.0,1,1,2,4,1,1,1,11,2,3,5,2,2,24,21770.0,1,4,1,1,1,1,1,1,2024-10-25T00:56:46.217,2024-10-25T01:09:34.834
1897815970.0,1.1282751177474,1,1,1,2,1,1,1,1,3,2,2,1,8,3,1,2,2,9,__NA__,1,1,2,2,4,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,80.0,4,9,1,2,1,1,1,1,2,1,1,1,2,2,3,1,2,3,3,1966.0,1,2,2,6,3,1,1,14,1,1,1,1,1,24,20706.0,1,3,1,1,3,2,1,2,2024-10-25T00:25:18.774,2024-10-25T01:11:32.835
1898260028.0,0.811274439227329,1,1,1,2,1,1,1,1,4,2,2,2,8,1,2,4,1,9,__NA__,1,1,4,2,2,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,3,1,4,4,1951.0,1,1,2,6,2,5,1,97,2,3,3,1,1,24,21801.0,1,3,1,11,6,2,2,2,2024-10-25T01:00:02.453,2024-10-25T01:15:07.404
1898357736.0,0.694405590237134,1,2,2,1,1,1,3,1,4,1,4,1,9,1,1,3,1,3,__NA__,1,1,1,1,3,81.0,54.0,2,1,2,2,2,1,2,1,2,2,2,100.0,9,5,1,2,2,2,1,1,2,2,1,1,2,2,5,1,5,5,5,1975.0,1,2,2,4,2,7,2,11,1,1,1,7,6,24,20736.0,1,3,1,1,5,1,1,2,2024-10-25T00:53:08.646,2024-10-25T01:16:59.961
1897867548.0,1.1328078164886,1,1,1,2,1,1,1,1,4,2,3,2,9,1,3,9,1,9,__NA__,1,1,1,1,4,62.0,59.0,2,2,2,2,2,2,2,2,1,2,2,70.0,4,9,1,1,2,1,1,1,2,1,1,1,2,2,9,1,1,2,3,1957.0,2,1,2,5,3,5,1,11,2,1,1,1,1,24,20912.0,1,2,1,12,5,2,4,7,2024-10-25T01:08:07.261,2024-10-25T01:20:48.989
1894851542.0,0.478918818620214,1,1,1,2,1,1,1,1,4,1,4,1,1,1,1,1,2,4,__NA__,1,2,2,1,2,10.0,2.0,1,2,2,2,2,2,2,2,2,2,2,71.0,4,9,2,1,1,1,1,1,1,2,1,2,2,2,3,1,2,2,2,1994.0,1,1,2,6,5,1,2,16,2,1,1,1,1,24,21801.0,1,2,1,1,1,1,2,1,2024-10-25T01:07:28.374,2024-10-25T01:27:29.807
1898338506.0,0.81894736505514,1,1,1,2,2,2,2,4,1,4,2,4,4,4,2,2,8,4,__NA__,1,3,3,3,2,53.0,34.0,1,2,2,2,1,2,2,2,2,2,2,12.0,2,9,2,1,2,1,1,1,1,2,1,1,2,2,3,1,5,1,3,1960.0,2,1,2,4,1,1,1,11,2,2,7,2,6,24,21117.0,1,5,2,5,5,2,2,6,2024-10-25T01:22:07.572,2024-10-25T01:28:36.365
1898357738.0,0.401434191002288,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,1,__NA__,1,3,3,2,2,31.0,30.0,2,2,2,2,2,1,2,2,2,2,1,45.0,9,5,2,1,2,1,2,2,1,2,2,2,2,2,4,1,4,2,3,1995.0,1,2,2,5,5,1,2,1,2,2,6,2,6,24,21205.0,1,4,2,1,1,1,1,1,2024-10-25T01:09:21.744,2024-10-25T01:30:18.231
1896683732.0,3.77770957249188,1,1,1,2,2,2,2,4,1,4,3,4,4,3,2,9,4,2,__NA__,1,4,2,2,4,10.0,9.0,2,2,2,2,2,2,2,2,1,2,2,60.0,4,9,1,2,2,1,1,1,2,1,1,1,2,2,3,4,4,5,3,2004.0,1,1,2,3,5,9,3,13,2,2,7,7,6,24,21128.0,1,5,1,1,2,2,1,1,2024-10-25T01:18:02.967,2024-10-25T01:33:30.318
1898114488.0,0.568456101159367,1,1,2,1,1,1,1,2,4,2,2,1,2,2,2,4,2,6,__NA__,1,1,2,1,3,10.0,20.0,2,2,2,2,2,2,2,2,1,2,1,90.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,2,2,1962.0,1,1,2,2,3,5,2,4,2,3,3,7,6,24,20715.0,1,3,1,9,6,2,4,7,2024-10-25T01:09:36.570,2024-10-25T01:34:04.833
1898603492.0,1.15335318972416,1,1,1,1,1,1,1,1,4,1,8,1,1,1,2,1,8,10,__NA__,1,1,1,2,2,0.0,0.0,2,2,2,2,2,2,2,2,1,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,5,2,1969.0,1,6,2,1,3,6,1,3,2,1,1,1,1,24,21223.0,1,6,4,1,1,1,1,1,2024-10-25T01:25:01.092,2024-10-25T01:35:26.792
1897912386.0,1.19541008324204,1,1,2,1,1,1,1,1,4,2,3,1,4,1,2,9,8,99,Our Democracy,1,1,2,2,4,0.0,1.0,2,2,2,2,2,2,2,2,1,2,2,91.0,9,4,1,1,1,1,1,1,1,1,1,1,2,2,4,9,2,1,3,1952.0,1,6,2,3,1,5,1,12,2,1,1,1,1,24,21208.0,1,2,2,11,5,2,2,1,2024-10-25T01:23:09.422,2024-10-25T01:39:47.345
1897321008.0,0.687742709240614,1,1,1,2,1,1,1,1,4,1,3,1,2,1,2,8,1,9,__NA__,1,1,1,1,4,10.0,19.0,2,2,2,2,2,2,2,2,1,2,2,91.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,4,1944.0,1,1,2,6,1,5,1,12,2,1,1,1,1,24,21405.0,1,2,1,5,4,2,3,6,2024-10-25T01:24:22.794,2024-10-25T01:41:13.406
1898476234.0,0.649600232114407,1,1,2,2,1,1,1,2,4,1,4,1,9,1,4,4,1,9,__NA__,1,1,3,2,3,0.0,1.0,2,2,2,2,2,2,2,2,1,2,2,80.0,9,4,1,1,1,2,1,1,1,1,1,1,2,2,5,2,1,5,3,1975.0,1,1,2,5,1,7,1,7,1,1,2,3,1,24,21144.0,1,1,1,9,6,2,4,7,2024-10-25T01:28:17.102,2024-10-25T01:45:13.530
1898207890.0,1.35741973845467,1,1,1,1,2,2,2,4,1,4,1,1,3,2,1,8,4,2,__NA__,1,4,4,3,1,0.0,4.0,1,2,2,2,2,2,2,2,2,2,2,2.0,4,9,2,2,2,2,2,2,2,2,2,1,2,2,1,3,3,3,3,1953.0,2,1,2,2,4,5,1,3,2,1,1,1,1,24,21117.0,1,3,2,1,5,1,1,1,2024-10-25T01:37:12.713,2024-10-25T01:49:18.001
1898527600.0,0.497505028731842,1,1,1,2,1,1,1,1,4,1,3,1,4,1,2,8,1,4,__NA__,1,1,2,1,4,1.0,1.0,2,1,2,2,1,2,2,2,2,2,2,100.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,5,3,1991.0,2,1,2,6,1,2,1,11,1,1,1,1,1,24,21113.0,1,2,1,11,4,2,4,7,2024-10-25T01:42:10.660,2024-10-25T01:50:31.875
1898528564.0,0.567808063661147,1,1,1,1,1,1,1,1,4,2,3,3,3,1,2,3,3,8,__NA__,2,1,2,1,2,50.0,45.0,1,2,2,2,2,2,1,2,2,2,2,95.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,1,3,1979.0,2,1,2,6,5,1,2,13,2,1,1,1,1,24,21044.0,1,2,2,5,5,2,3,6,2024-10-25T01:42:20.371,2024-10-25T01:51:10.757
1898640428.0,1.52675162832222,1,2,2,1,5,4,3,8,8,8,8,8,8,8,8,8,8,8,__NA__,9,9,3,2,4,49.0,83.0,1,2,1,1,2,2,2,2,2,2,2,31.0,9,4,2,1,2,1,1,2,2,2,1,1,2,2,9,9,9,9,1,1976.0,2,2,2,2,5,1,2,5,1,1,2,7,1,24,21239.0,1,6,3,11,6,2,4,3,2024-10-25T01:47:15.063,2024-10-25T01:58:01.691
1896618172.0,0.737491810897074,1,2,2,1,1,2,1,2,4,2,2,1,9,1,1,8,3,4,__NA__,2,1,2,2,3,don't know,don't know,2,2,2,2,2,2,2,2,1,2,2,70.0,9,5,2,2,2,1,1,1,2,1,1,1,2,2,4,9,3,4,3,1958.0,2,1,2,5,5,5,2,7,2,3,3,4,1,24,20723.0,1,3,2,7,5,2,3,6,2024-10-25T01:48:48.077,2024-10-25T01:58:51.453
1897992220.0,2.38041769712099,1,1,2,2,2,2,2,4,2,4,1,2,2,3,1,9,3,2,__NA__,1,2,2,1,4,10.0,10.0,2,1,2,2,2,2,2,2,2,2,2,69.0,9,4,1,2,2,1,1,2,2,1,1,1,2,2,3,1,1,1,1,1953.0,2,1,2,5,1,5,1,13,2,2,7,2,2,24,20816.0,1,3,1,2,2,1,1,2,2024-10-25T01:50:23.897,2024-10-25T02:02:13.149
1898474896.0,0.444515271947287,1,1,1,2,1,1,1,1,4,2,2,2,9,1,1,9,1,6,__NA__,1,1,2,1,4,2.0,2.0,2,2,2,2,2,2,2,2,1,2,2,97.0,4,9,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,3,1964.0,1,1,2,6,1,1,1,15,2,1,1,1,1,24,20878.0,1,2,1,5,4,2,2,2,2024-10-25T02:00:22.538,2024-10-25T02:10:50.088
1898598296.0,0.901638977108438,1,1,2,1,2,2,1,4,3,3,1,2,4,2,1,8,4,6,__NA__,1,2,3,3,2,2.0,2.0,1,2,1,1,1,2,2,2,2,2,2,100.0,9,5,1,1,1,1,1,1,2,1,1,1,2,2,4,1,5,2,3,1983.0,1,1,2,3,1,1,1,11,1,3,5,1,1,24,21015.0,1,3,1,2,5,2,4,7,2024-10-25T01:59:44.602,2024-10-25T02:11:26.602
1898474876.0,0.498789755636994,1,1,1,1,1,1,1,1,4,1,2,1,4,3,3,4,1,9,__NA__,3,2,2,2,2,don't know,don't know,1,1,2,2,2,2,2,2,2,2,2,don't know,4,9,1,1,1,1,1,1,1,2,1,1,2,2,4,3,3,3,1,1973.0,2,1,2,5,3,1,2,7,1,1,1,1,1,24,21216.0,1,1,1,1,2,2,1,1,2024-10-25T02:13:20.817,2024-10-25T02:19:47.667
